run_id,pattern_type,seed,question_set,persona_ts,persona_py,match,error,ocean_ts_O,ocean_ts_C,ocean_ts_E,ocean_ts_A,ocean_ts_N,ocean_py_O,ocean_py_C,ocean_py_E,ocean_py_A,ocean_py_N
31,blockExtremes,1337,full180,ESFP,ESFP-B,true,,41.666666666666664,41.666666666666664,58.333333333333336,52.77777777777778,47.22222222222222,0.417,0.417,0.583,0.528,0.472
32,skewedLowConscientiousness,1337,full180,ESFJ,ESFJ-B,true,,45.138888888888886,50,54.861111111111114,62.5,53.47222222222222,0.451,0.5,0.549,0.625,0.535
33,gaussianHigh,1337,full180,ENFJ,ENFJ-B,true,,50.69444444444444,52.083333333333336,54.166666666666664,52.77777777777778,53.47222222222222,0.507,0.521,0.542,0.528,0.535
34,syntheticPersonaSeed,1337,full180,ENTP,ENTP-B,true,,51.388888888888886,49.30555555555556,54.861111111111114,47.22222222222222,52.083333333333336,0.514,0.493,0.549,0.472,0.521
35,degenerateSetFewItems,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
36,uniformLow,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
37,syntheticPersonaSeed,1337,full180,ENFP,ENFP-B,true,,52.77777777777778,47.22222222222222,56.94444444444444,55.55555555555556,50,0.528,0.472,0.569,0.556,0.5
38,uniformMid,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
39,entropyChaos,1337,full180,INFP,INFP-B,true,,56.94444444444444,49.30555555555556,48.611111111111114,50.69444444444444,54.166666666666664,0.569,0.493,0.486,0.507,0.542
40,adversarialSymmetry,1337,full180,ESTJ,ESTJ-B,true,,47.22222222222222,50,52.083333333333336,46.52777777777778,54.166666666666664,0.472,0.5,0.521,0.465,0.542
41,adversarialSymmetry,1337,full180,ESTJ,ESTJ-B,true,,47.22222222222222,50,52.083333333333336,46.52777777777778,54.166666666666664,0.472,0.5,0.521,0.465,0.542
42,pathologicalBoundary,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
43,uniformLow,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
44,deliberateNoise,1337,full180,ENTJ,ENTJ-B,true,,52.083333333333336,64.58333333333334,56.94444444444444,48.611111111111114,47.916666666666664,0.521,0.646,0.569,0.486,0.479
45,pathologicalBoundary,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
46,gaussianMid,1337,full180,INFJ,INFJ-B,true,,51.388888888888886,54.861111111111114,46.52777777777778,52.77777777777778,49.30555555555556,0.514,0.549,0.465,0.528,0.493
47,uniformMid,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
48,alternating,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
49,driftingPattern,1337,full180,ESTJ,ESTJ-B,true,,49.30555555555556,51.388888888888886,50,47.916666666666664,50.69444444444444,0.493,0.514,0.5,0.479,0.507
50,uniformLow,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
51,adversarialSymmetry,1337,full180,ESTJ,ESTJ-B,true,,47.22222222222222,50,52.083333333333336,46.52777777777778,54.166666666666664,0.472,0.5,0.521,0.465,0.542
52,uniformHigh,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
53,syntheticPersonaSeed,1337,full180,ESFJ,ESFJ-B,true,,47.916666666666664,50,55.55555555555556,50,55.55555555555556,0.479,0.5,0.556,0.5,0.556
54,blockExtremes,1337,full180,ISFJ,ISFJ-B,true,,36.111111111111114,52.77777777777778,47.22222222222222,52.77777777777778,47.22222222222222,0.361,0.528,0.472,0.528,0.472
55,entropyChaos,1337,full180,ENTJ,ENTJ-B,true,,50.69444444444444,50,50,44.44444444444444,53.47222222222222,0.507,0.5,0.5,0.444,0.535
56,boundaryBounce,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
57,uniformLow,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
58,skewedLowConscientiousness,1337,full180,ESTJ,ESTJ-B,true,,47.916666666666664,50,54.166666666666664,39.583333333333336,55.55555555555556,0.479,0.5,0.542,0.396,0.556
59,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
60,staircasePartial,1337,full180,ENFP,ENFP-B,true,,50.69444444444444,47.916666666666664,50.69444444444444,51.388888888888886,50.69444444444444,0.507,0.479,0.507,0.514,0.507
61,alternatingClusters,1337,full180,ISTP,ISTP-S,true,,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.333,0.333,0.333,0.333,0.333
62,driftingPattern,1337,full180,ESFJ,ESFJ-B,true,,49.30555555555556,50.69444444444444,51.388888888888886,51.388888888888886,50,0.493,0.507,0.514,0.514,0.5
63,alternatingClusters,1337,full180,ISTP,ISTP-S,true,,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.333,0.333,0.333,0.333,0.333
64,gaussianMid,1337,full180,ISTJ,ISTJ-B,true,,48.611111111111114,54.166666666666664,47.916666666666664,45.138888888888886,47.916666666666664,0.486,0.542,0.479,0.451,0.479
65,randomClusters,1337,full180,ISFP,ISFP-B,true,,48.611111111111114,47.22222222222222,47.22222222222222,53.47222222222222,50.69444444444444,0.486,0.472,0.472,0.535,0.507
66,uniformLow,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
67,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
68,skewedHighOpenness,1337,full180,ENTP,ENTP-B,true,,50,49.30555555555556,54.861111111111114,43.75,55.55555555555556,0.5,0.493,0.549,0.438,0.556
69,syntheticPersonaSeed,1337,full180,ENTP,ENTP-B,true,,51.388888888888886,47.22222222222222,52.77777777777778,45.833333333333336,56.25,0.514,0.472,0.528,0.458,0.562
70,skewedLowConscientiousness,1337,full180,ENTJ,ENTJ-B,true,,56.25,50,52.083333333333336,46.52777777777778,49.30555555555556,0.562,0.5,0.521,0.465,0.493
71,gaussianHigh,1337,full180,ISFP,ISFP-B,true,,48.611111111111114,48.611111111111114,49.30555555555556,51.388888888888886,50,0.486,0.486,0.493,0.514,0.5
72,noiseClusterHigh,1337,full180,INTJ,INTJ-B,true,,51.388888888888886,53.47222222222222,47.916666666666664,48.611111111111114,46.52777777777778,0.514,0.535,0.479,0.486,0.465
73,adversarialSymmetry,1337,full180,ESTJ,ESTJ-B,true,,47.22222222222222,50,52.083333333333336,46.52777777777778,54.166666666666664,0.472,0.5,0.521,0.465,0.542
74,alternating,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
75,pathologicalBoundary,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
76,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
77,randomClusters,1337,full180,ENFJ,ENFJ-B,true,,58.333333333333336,50.69444444444444,50,52.77777777777778,47.22222222222222,0.583,0.507,0.5,0.528,0.472
78,syntheticPersonaSeed,1337,full180,ESFJ,ESFJ-B,true,,47.916666666666664,52.083333333333336,51.388888888888886,56.25,54.861111111111114,0.479,0.521,0.514,0.562,0.549
79,gaussianHigh,1337,full180,ENTP,ENTP-B,true,,52.77777777777778,45.833333333333336,50,46.52777777777778,50,0.528,0.458,0.5,0.465,0.5
80,pathologicalBoundary,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
81,uniformHigh,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
82,boundaryBounce,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
83,gaussianLow,1337,full180,ISFP,ISFP-B,true,,48.611111111111114,47.916666666666664,47.22222222222222,50.69444444444444,50,0.486,0.479,0.472,0.507,0.5
84,triangularDistribution,1337,full180,ESFJ,ESFJ-B,true,,49.30555555555556,52.77777777777778,51.388888888888886,51.388888888888886,43.75,0.493,0.528,0.514,0.514,0.438
85,degenerateSetFewItems,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
86,gaussianHigh,1337,full180,INFJ,INFJ-B,true,,52.083333333333336,50.69444444444444,47.22222222222222,50,50,0.521,0.507,0.472,0.5,0.5
87,syntheticPersonaSeed,1337,full180,ENTJ,ENTJ-B,true,,50,52.77777777777778,51.388888888888886,46.52777777777778,47.916666666666664,0.5,0.528,0.514,0.465,0.479
88,uniformHigh,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
89,staircasePartial,1337,full180,ENFP,ENFP-B,true,,50.69444444444444,47.916666666666664,50.69444444444444,51.388888888888886,50.69444444444444,0.507,0.479,0.507,0.514,0.507
90,uniformMid,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
91,staircasePartial,1337,full180,ENFP,ENFP-B,true,,50.69444444444444,47.916666666666664,50.69444444444444,51.388888888888886,50.69444444444444,0.507,0.479,0.507,0.514,0.507
92,alternatingClusters,1337,full180,ISTP,ISTP-S,true,,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.333,0.333,0.333,0.333,0.333
93,pathologicalBoundary,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
94,noiseClusterHigh,1337,full180,ESTJ,ESTJ-B,true,,49.30555555555556,52.77777777777778,50.69444444444444,45.833333333333336,51.388888888888886,0.493,0.528,0.507,0.458,0.514
95,skewedLowConscientiousness,1337,full180,ENTJ,ENTJ-B,true,,50,50,50,43.05555555555556,49.30555555555556,0.5,0.5,0.5,0.431,0.493
96,noiseClusterHigh,1337,full180,ISTJ,ISTJ-B,true,,47.916666666666664,51.388888888888886,47.22222222222222,47.22222222222222,52.083333333333336,0.479,0.514,0.472,0.472,0.521
97,pathologicalBoundary,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
98,triangularDistribution,1337,full180,ISTJ,ISTJ-B,true,,49.30555555555556,51.388888888888886,42.361111111111114,47.22222222222222,56.94444444444444,0.493,0.514,0.424,0.472,0.569
99,uniformLow,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
100,gaussianHigh,1337,full180,INFJ,INFJ-B,true,,50.69444444444444,52.083333333333336,47.916666666666664,53.47222222222222,48.611111111111114,0.507,0.521,0.479,0.535,0.486
101,degenerateSetFewItems,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
102,driftingPattern,1337,full180,ESFP,ESFP-B,true,,49.30555555555556,48.611111111111114,51.388888888888886,50,53.47222222222222,0.493,0.486,0.514,0.5,0.535
103,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
104,uniformLow,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
105,blockExtremes,1337,full180,ENTJ,ENTJ-B,true,,58.333333333333336,52.77777777777778,52.77777777777778,47.22222222222222,38.888888888888886,0.583,0.528,0.528,0.472,0.389
106,alternatingClusters,1337,full180,ISTP,ISTP-S,true,,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.333,0.333,0.333,0.333,0.333
107,adversarialSymmetry,1337,full180,ESTJ,ESTJ-B,true,,47.22222222222222,50,52.083333333333336,46.52777777777778,54.166666666666664,0.472,0.5,0.521,0.465,0.542
108,randomClusters,1337,full180,ISFJ,ISFJ-B,true,,49.30555555555556,54.166666666666664,46.52777777777778,50,48.611111111111114,0.493,0.542,0.465,0.5,0.486
109,entropyChaos,1337,full180,ISTP,ISTP-B,true,,44.44444444444444,45.833333333333336,47.22222222222222,49.30555555555556,48.611111111111114,0.444,0.458,0.472,0.493,0.486
110,triangularDistribution,1337,full180,ESTP,ESTP-B,true,,47.916666666666664,41.666666666666664,55.55555555555556,43.75,52.083333333333336,0.479,0.417,0.556,0.438,0.521
111,noiseClusterLow,1337,full180,INFP,INFP-B,true,,54.861111111111114,47.22222222222222,47.22222222222222,50.69444444444444,46.52777777777778,0.549,0.472,0.472,0.507,0.465
112,alternating,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
113,pathologicalBoundary,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
114,uniformHigh,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
115,gaussianLow,1337,full180,ENTP,ENTP-B,true,,52.77777777777778,46.52777777777778,53.47222222222222,47.916666666666664,51.388888888888886,0.528,0.465,0.535,0.479,0.514
116,gaussianLow,1337,full180,INFJ,INFJ-B,true,,51.388888888888886,50.69444444444444,49.30555555555556,50.69444444444444,53.47222222222222,0.514,0.507,0.493,0.507,0.535
117,uniformMid,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
118,blockExtremes,1337,full180,ENFP,ENFP-S,true,,58.333333333333336,38.888888888888886,69.44444444444444,55.55555555555556,69.44444444444444,0.583,0.389,0.694,0.556,0.694
119,gaussianLow,1337,full180,ISFJ,ISFJ-B,true,,45.138888888888886,50.69444444444444,47.916666666666664,51.388888888888886,47.916666666666664,0.451,0.507,0.479,0.514,0.479
120,blockExtremes,1337,full180,ESFP,ESFP-B,true,,47.22222222222222,47.22222222222222,50,55.55555555555556,50,0.472,0.472,0.5,0.556,0.5
121,uniformHigh,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
122,entropyChaos,1337,full180,ENTP,ENTP-B,true,,51.388888888888886,47.916666666666664,50,45.833333333333336,49.30555555555556,0.514,0.479,0.5,0.458,0.493
123,alternating,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
124,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
125,noiseClusterLow,1337,full180,INFJ,INFJ-B,true,,53.47222222222222,52.083333333333336,47.916666666666664,50.69444444444444,50.69444444444444,0.535,0.521,0.479,0.507,0.507
126,blockExtremes,1337,full180,ISFP,ISFP-B,true,,36.111111111111114,47.22222222222222,38.888888888888886,61.111111111111114,63.888888888888886,0.361,0.472,0.389,0.611,0.639
127,gaussianLow,1337,full180,ESFP,ESFP-B,true,,45.833333333333336,44.44444444444444,50,50,52.083333333333336,0.458,0.444,0.5,0.5,0.521
128,uniformMid,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
129,pathologicalBoundary,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
130,alternating,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
131,gaussianHigh,1337,full180,ESFJ,ESFJ-B,true,,48.611111111111114,55.55555555555556,51.388888888888886,50,49.30555555555556,0.486,0.556,0.514,0.5,0.493
132,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
133,entropyChaos,1337,full180,ENTP,ENTP-B,true,,53.47222222222222,45.138888888888886,54.861111111111114,45.138888888888886,49.30555555555556,0.535,0.451,0.549,0.451,0.493
134,gaussianMid,1337,full180,INFJ,INFJ-B,true,,50,53.47222222222222,46.52777777777778,50,47.22222222222222,0.5,0.535,0.465,0.5,0.472
135,alternatingClusters,1337,full180,ISTP,ISTP-S,true,,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.333,0.333,0.333,0.333,0.333
136,gaussianMid,1337,full180,ENFJ,ENFJ-B,true,,50.69444444444444,58.333333333333336,52.77777777777778,52.083333333333336,43.05555555555556,0.507,0.583,0.528,0.521,0.431
137,staircasePartial,1337,full180,ENFP,ENFP-B,true,,50.69444444444444,47.916666666666664,50.69444444444444,51.388888888888886,50.69444444444444,0.507,0.479,0.507,0.514,0.507
138,skewedLowConscientiousness,1337,full180,ENFJ,ENFJ-B,true,,54.861111111111114,50,59.02777777777778,54.166666666666664,57.638888888888886,0.549,0.5,0.59,0.542,0.576
139,triangularDistribution,1337,full180,ISFP,ISFP-B,true,,48.611111111111114,40.97222222222222,49.30555555555556,54.166666666666664,45.833333333333336,0.486,0.41,0.493,0.542,0.458
140,entropyChaos,1337,full180,ISFP,ISFP-B,true,,46.52777777777778,47.916666666666664,46.52777777777778,50.69444444444444,54.166666666666664,0.465,0.479,0.465,0.507,0.542
141,gaussianMid,1337,full180,ENFP,ENFP-B,true,,52.083333333333336,46.52777777777778,52.77777777777778,52.083333333333336,52.083333333333336,0.521,0.465,0.528,0.521,0.521
142,pathologicalBoundary,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
143,pathologicalBoundary,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
144,skewedLowConscientiousness,1337,full180,INFJ,INFJ-B,true,,53.47222222222222,50,43.75,53.47222222222222,47.22222222222222,0.535,0.5,0.438,0.535,0.472
145,triangularDistribution,1337,full180,INFJ,INFJ-B,true,,51.388888888888886,51.388888888888886,49.30555555555556,52.77777777777778,52.77777777777778,0.514,0.514,0.493,0.528,0.528
146,blockExtremes,1337,full180,ENFP,ENFP-B,true,,69.44444444444444,41.666666666666664,55.55555555555556,50,38.888888888888886,0.694,0.417,0.556,0.5,0.389
147,uniformHigh,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
148,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
149,uniformLow,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
150,gaussianMid,1337,full180,ENFP,ENFP-B,true,,56.94444444444444,46.52777777777778,50.69444444444444,56.25,45.833333333333336,0.569,0.465,0.507,0.562,0.458
151,uniformHigh,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
152,deliberateNoise,1337,full180,ENFJ,ENFJ-B,true,,56.94444444444444,53.47222222222222,50,50.69444444444444,59.02777777777778,0.569,0.535,0.5,0.507,0.59
153,randomClusters,1337,full180,ENFJ,ENFJ-B,true,,50,51.388888888888886,53.47222222222222,50.69444444444444,50,0.5,0.514,0.535,0.507,0.5
154,adversarialSymmetry,1337,full180,ESTJ,ESTJ-B,true,,47.22222222222222,50,52.083333333333336,46.52777777777778,54.166666666666664,0.472,0.5,0.521,0.465,0.542
155,boundaryBounce,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
156,skewedHighOpenness,1337,full180,ENTJ,ENTJ-B,true,,50,53.47222222222222,59.72222222222222,47.916666666666664,48.611111111111114,0.5,0.535,0.597,0.479,0.486
157,triangularDistribution,1337,full180,INFP,INFP-B,true,,55.55555555555556,45.833333333333336,49.30555555555556,55.55555555555556,44.44444444444444,0.556,0.458,0.493,0.556,0.444
158,deliberateNoise,1337,full180,ISTJ,ISTJ-B,true,,39.583333333333336,50,48.611111111111114,48.611111111111114,43.05555555555556,0.396,0.5,0.486,0.486,0.431
159,gaussianMid,1337,full180,INTP,INTP-B,true,,51.388888888888886,43.05555555555556,43.05555555555556,49.30555555555556,48.611111111111114,0.514,0.431,0.431,0.493,0.486
160,driftingPattern,1337,full180,ESFJ,ESFJ-B,true,,49.30555555555556,52.77777777777778,50,50,47.22222222222222,0.493,0.528,0.5,0.5,0.472
161,deliberateNoise,1337,full180,INFJ,INFJ-B,true,,52.77777777777778,58.333333333333336,37.5,52.77777777777778,50,0.528,0.583,0.375,0.528,0.5
162,driftingPattern,1337,full180,INFP,INFP-B,true,,50,49.30555555555556,47.916666666666664,50,50.69444444444444,0.5,0.493,0.479,0.5,0.507
163,uniformMid,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
164,gaussianMid,1337,full180,INFJ,INFJ-B,true,,55.55555555555556,50,49.30555555555556,55.55555555555556,48.611111111111114,0.556,0.5,0.493,0.556,0.486
165,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
166,degenerateSetFewItems,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
167,deliberateNoise,1337,full180,ESFJ,ESFJ-B,true,,43.05555555555556,52.083333333333336,52.083333333333336,51.388888888888886,42.361111111111114,0.431,0.521,0.521,0.514,0.424
168,uniformHigh,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
169,deliberateNoise,1337,full180,ENFP,ENFP-B,true,,57.638888888888886,45.833333333333336,52.083333333333336,61.111111111111114,59.02777777777778,0.576,0.458,0.521,0.611,0.59
170,staircasePartial,1337,full180,ENFP,ENFP-B,true,,50.69444444444444,47.916666666666664,50.69444444444444,51.388888888888886,50.69444444444444,0.507,0.479,0.507,0.514,0.507
171,skewedLowConscientiousness,1337,full180,ISFJ,ISFJ-B,true,,40.27777777777778,50,40.27777777777778,54.166666666666664,45.833333333333336,0.403,0.5,0.403,0.542,0.458
172,adversarialSymmetry,1337,full180,ESTJ,ESTJ-B,true,,47.22222222222222,50,52.083333333333336,46.52777777777778,54.166666666666664,0.472,0.5,0.521,0.465,0.542
173,uniformMid,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
174,noiseClusterHigh,1337,full180,ESFP,ESFP-B,true,,47.916666666666664,49.30555555555556,50.69444444444444,53.47222222222222,49.30555555555556,0.479,0.493,0.507,0.535,0.493
