run_id,pattern_type,seed,question_set,persona_ts,persona_py,match,error,ocean_ts_O,ocean_ts_C,ocean_ts_E,ocean_ts_A,ocean_ts_N,ocean_py_O,ocean_py_C,ocean_py_E,ocean_py_A,ocean_py_N
17,pathologicalBoundary,1337,smart30,ESFJ,ESFJ-B,true,,50,50,100,50,50,0.5,0.5,1,0.5,0.5
18,boundaryBounce,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
19,randomClusters,1337,smart30,INFJ,INFJ-S,true,,100,66.66666666666666,37.5,75,95.83333333333333,1,0.667,0.375,0.75,0.958
20,uniformLow,1337,smart30,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
21,degenerateSetFewItems,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
22,boundaryBounce,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
23,skewedLowConscientiousness,1337,smart30,ESTP,ESTP-S,true,,50,0,62.5,29.166666666666664,33.333333333333336,0.5,0,0.625,0.292,0.333
24,gaussianLow,1337,smart30,ISTP,ISTP-S,true,,16.666666666666668,12.5,4.166666666666669,8.333333333333332,4.166666666666669,0.167,0.125,0.042,0.083,0.042
25,blockExtremes,1337,smart30,ESTJ,ESTJ-S,true,,33.333333333333336,66.66666666666666,66.66666666666666,33.333333333333336,33.333333333333336,0.333,0.667,0.667,0.333,0.333
26,driftingPattern,1337,smart30,ENTJ,ENTJ-S,true,,91.66666666666667,79.16666666666667,50,33.333333333333336,12.5,0.917,0.792,0.5,0.333,0.125
27,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
28,degenerateSetFewItems,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
29,randomClusters,1337,smart30,ENFJ,ENFJ-S,true,,100,91.66666666666667,50,75,16.666666666666668,1,0.917,0.5,0.75,0.167
30,randomClusters,1337,smart30,ESFJ,ESFJ-S,true,,12.5,58.333333333333336,62.5,100,100,0.125,0.583,0.625,1,1
31,gaussianLow,1337,smart30,ISTP,ISTP-S,true,,16.666666666666668,8.333333333333332,16.666666666666668,12.5,25,0.167,0.083,0.167,0.125,0.25
32,mirrorPattern,1337,smart30,ENTP,ENTP-B,true,,58.333333333333336,29.166666666666664,75,29.166666666666664,58.333333333333336,0.583,0.292,0.75,0.292,0.583
33,staircasePartial,1337,smart30,ESFP,ESFP-S,true,,4.166666666666669,33.333333333333336,62.5,91.66666666666667,16.666666666666668,0.042,0.333,0.625,0.917,0.167
34,noiseClusterLow,1337,smart30,ISTP,ISTP-S,true,,20.833333333333332,20.833333333333332,20.833333333333332,16.666666666666668,20.833333333333332,0.208,0.208,0.208,0.167,0.208
35,degenerateSetFewItems,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
36,deliberateNoise,1337,smart30,INFJ,INFJ-B,true,,75,50,33.333333333333336,50,54.166666666666664,0.75,0.5,0.333,0.5,0.542
37,skewedLowConscientiousness,1337,smart30,INFP,INFP-B,true,,66.66666666666666,0,25,54.166666666666664,37.5,0.667,0,0.25,0.542,0.375
38,alternating,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
39,alternatingClusters,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
40,blockExtremes,1337,smart30,ESTJ,ESTJ-B,true,,33.333333333333336,83.33333333333333,50,0,50,0.333,0.833,0.5,0,0.5
41,syntheticPersonaSeed,1337,smart30,ENTJ,ENTJ-S,true,,87.5,87.5,50,37.5,16.666666666666668,0.875,0.875,0.5,0.375,0.167
42,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
43,entropyChaos,1337,smart30,ESFP,ESFP-B,true,,0,33.333333333333336,100,50,58.333333333333336,0,0.333,1,0.5,0.583
44,alternatingClusters,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
45,staircasePartial,1337,smart30,ESFP,ESFP-S,true,,4.166666666666669,33.333333333333336,62.5,91.66666666666667,16.666666666666668,0.042,0.333,0.625,0.917,0.167
46,uniformMid,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
47,gaussianLow,1337,smart30,ISTP,ISTP-S,true,,12.5,12.5,8.333333333333332,16.666666666666668,12.5,0.125,0.125,0.083,0.167,0.125
48,deliberateNoise,1337,smart30,ENTP,ENTP-S,true,,70.83333333333334,41.666666666666664,58.333333333333336,45.833333333333336,33.333333333333336,0.708,0.417,0.583,0.458,0.333
49,noiseClusterHigh,1337,smart30,ENFJ,ENFJ-S,true,,95.83333333333333,91.66666666666667,87.5,91.66666666666667,83.33333333333333,0.958,0.917,0.875,0.917,0.833
50,noiseClusterHigh,1337,smart30,ENFJ,ENFJ-S,true,,87.5,95.83333333333333,87.5,91.66666666666667,91.66666666666667,0.875,0.958,0.875,0.917,0.917
51,mirrorPattern,1337,smart30,ENTP,ENTP-B,true,,58.333333333333336,29.166666666666664,75,29.166666666666664,58.333333333333336,0.583,0.292,0.75,0.292,0.583
52,uniformLow,1337,smart30,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
53,skewedHighOpenness,1337,smart30,ENTJ,ENTJ-S,true,,100,58.333333333333336,62.5,41.666666666666664,70.83333333333334,1,0.583,0.625,0.417,0.708
54,alternatingClusters,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
55,pathologicalBoundary,1337,smart30,ESFJ,ESFJ-B,true,,50,50,100,50,50,0.5,0.5,1,0.5,0.5
56,noiseClusterLow,1337,smart30,ISTP,ISTP-S,true,,8.333333333333332,16.666666666666668,16.666666666666668,12.5,4.166666666666669,0.083,0.167,0.167,0.125,0.042
57,alternating,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
58,skewedHighOpenness,1337,smart30,ENFJ,ENFJ-B,true,,100,70.83333333333334,58.333333333333336,75,41.666666666666664,1,0.708,0.583,0.75,0.417
59,skewedHighOpenness,1337,smart30,ENTJ,ENTJ-B,true,,100,58.333333333333336,54.166666666666664,33.333333333333336,45.833333333333336,1,0.583,0.542,0.333,0.458
60,gaussianLow,1337,smart30,ISTP,ISTP-S,true,,8.333333333333332,8.333333333333332,8.333333333333332,16.666666666666668,4.166666666666669,0.083,0.083,0.083,0.167,0.042
61,boundaryBounce,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
62,skewedLowConscientiousness,1337,smart30,ESTP,ESTP-B,true,,37.5,0,62.5,45.833333333333336,41.666666666666664,0.375,0,0.625,0.458,0.417
63,alternating,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
64,uniformLow,1337,smart30,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
65,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
66,mirrorPattern,1337,smart30,ENTP,ENTP-B,true,,58.333333333333336,29.166666666666664,75,29.166666666666664,58.333333333333336,0.583,0.292,0.75,0.292,0.583
67,randomClusters,1337,smart30,ENFJ,ENFJ-B,true,,70.83333333333334,66.66666666666666,100,100,37.5,0.708,0.667,1,1,0.375
68,staircasePartial,1337,smart30,ESFP,ESFP-S,true,,4.166666666666669,33.333333333333336,62.5,91.66666666666667,16.666666666666668,0.042,0.333,0.625,0.917,0.167
69,alternatingClusters,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
70,gaussianMid,1337,smart30,ISTJ,ISTJ-B,true,,45.833333333333336,50,33.333333333333336,41.666666666666664,50,0.458,0.5,0.333,0.417,0.5
71,driftingPattern,1337,smart30,ENTJ,ENTJ-S,true,,91.66666666666667,75,50,29.166666666666664,0,0.917,0.75,0.5,0.292,0
72,syntheticPersonaSeed,1337,smart30,INFJ,INFJ-S,true,,83.33333333333333,91.66666666666667,45.833333333333336,54.166666666666664,12.5,0.833,0.917,0.458,0.542,0.125
73,entropyChaos,1337,smart30,ESFP,ESFP-S,true,,0,33.333333333333336,100,70.83333333333334,83.33333333333333,0,0.333,1,0.708,0.833
74,noiseClusterLow,1337,smart30,ISTP,ISTP-S,true,,12.5,4.166666666666669,12.5,16.666666666666668,8.333333333333332,0.125,0.042,0.125,0.167,0.083
75,gaussianHigh,1337,smart30,ENFJ,ENFJ-S,true,,83.33333333333333,75,91.66666666666667,87.5,91.66666666666667,0.833,0.75,0.917,0.875,0.917
76,degenerateSetFewItems,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
77,gaussianLow,1337,smart30,ISTP,ISTP-S,true,,16.666666666666668,8.333333333333332,8.333333333333332,8.333333333333332,12.5,0.167,0.083,0.083,0.083,0.125
78,blockExtremes,1337,smart30,ISFP,ISFP-B,true,,0,33.333333333333336,33.333333333333336,50,50,0,0.333,0.333,0.5,0.5
79,staircasePartial,1337,smart30,ESFP,ESFP-S,true,,4.166666666666669,33.333333333333336,62.5,91.66666666666667,16.666666666666668,0.042,0.333,0.625,0.917,0.167
80,gaussianMid,1337,smart30,ESFJ,ESFJ-S,true,,50,70.83333333333334,62.5,70.83333333333334,70.83333333333334,0.5,0.708,0.625,0.708,0.708
81,gaussianLow,1337,smart30,ISTP,ISTP-S,true,,8.333333333333332,25,16.666666666666668,8.333333333333332,12.5,0.083,0.25,0.167,0.083,0.125
82,noiseClusterLow,1337,smart30,ISTP,ISTP-S,true,,16.666666666666668,4.166666666666669,8.333333333333332,12.5,20.833333333333332,0.167,0.042,0.083,0.125,0.208
83,staircasePartial,1337,smart30,ESFP,ESFP-S,true,,4.166666666666669,33.333333333333336,62.5,91.66666666666667,16.666666666666668,0.042,0.333,0.625,0.917,0.167
84,uniformHigh,1337,smart30,ENFJ,ENFJ-S,true,,100,100,100,100,100,1,1,1,1,1
85,noiseClusterLow,1337,smart30,ISTP,ISTP-S,true,,8.333333333333332,12.5,20.833333333333332,12.5,4.166666666666669,0.083,0.125,0.208,0.125,0.042
86,mirrorPattern,1337,smart30,ENTP,ENTP-B,true,,58.333333333333336,29.166666666666664,75,29.166666666666664,58.333333333333336,0.583,0.292,0.75,0.292,0.583
87,uniformMid,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
88,blockExtremes,1337,smart30,ESFP,ESFP-S,true,,33.333333333333336,33.333333333333336,50,50,33.333333333333336,0.333,0.333,0.5,0.5,0.333
89,gaussianMid,1337,smart30,ENTJ,ENTJ-B,true,,54.166666666666664,50,50,45.833333333333336,58.333333333333336,0.542,0.5,0.5,0.458,0.583
90,degenerateSetFewItems,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
91,triangularDistribution,1337,smart30,ENTJ,ENTJ-B,true,,62.5,50,62.5,41.666666666666664,54.166666666666664,0.625,0.5,0.625,0.417,0.542
92,blockExtremes,1337,smart30,INTJ,INTJ-B,true,,83.33333333333333,50,33.333333333333336,33.333333333333336,50,0.833,0.5,0.333,0.333,0.5
93,randomClusters,1337,smart30,ISTJ,ISTJ-B,true,,33.333333333333336,58.333333333333336,25,8.333333333333332,41.666666666666664,0.333,0.583,0.25,0.083,0.417
94,uniformMid,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
95,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
96,alternating,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
97,triangularDistribution,1337,smart30,ESTP,ESTP-B,true,,50,41.666666666666664,50,41.666666666666664,45.833333333333336,0.5,0.417,0.5,0.417,0.458
98,blockExtremes,1337,smart30,ESFP,ESFP-S,true,,50,0,50,100,33.333333333333336,0.5,0,0.5,1,0.333
99,staircasePartial,1337,smart30,ESFP,ESFP-S,true,,4.166666666666669,33.333333333333336,62.5,91.66666666666667,16.666666666666668,0.042,0.333,0.625,0.917,0.167
100,entropyChaos,1337,smart30,ESFP,ESFP-S,true,,0,33.333333333333336,100,66.66666666666666,25,0,0.333,1,0.667,0.25
101,alternating,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
102,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
103,deliberateNoise,1337,smart30,ESTJ,ESTJ-B,true,,50,70.83333333333334,66.66666666666666,29.166666666666664,54.166666666666664,0.5,0.708,0.667,0.292,0.542
104,boundaryBounce,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
105,randomClusters,1337,smart30,ESTP,ESTP-B,true,,29.166666666666664,41.666666666666664,62.5,33.333333333333336,41.666666666666664,0.292,0.417,0.625,0.333,0.417
106,deliberateNoise,1337,smart30,ESFP,ESFP-S,true,,16.666666666666668,33.333333333333336,62.5,58.333333333333336,25,0.167,0.333,0.625,0.583,0.25
107,deliberateNoise,1337,smart30,ENFJ,ENFJ-S,true,,75,62.5,79.16666666666667,70.83333333333334,70.83333333333334,0.75,0.625,0.792,0.708,0.708
108,uniformMid,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
109,mirrorPattern,1337,smart30,ENTP,ENTP-B,true,,58.333333333333336,29.166666666666664,75,29.166666666666664,58.333333333333336,0.583,0.292,0.75,0.292,0.583
110,noiseClusterHigh,1337,smart30,ENFJ,ENFJ-S,true,,91.66666666666667,87.5,83.33333333333333,87.5,95.83333333333333,0.917,0.875,0.833,0.875,0.958
111,alternating,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
112,gaussianMid,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,54.166666666666664,45.833333333333336,54.166666666666664,62.5,0.417,0.542,0.458,0.542,0.625
113,gaussianLow,1337,smart30,ISTP,ISTP-S,true,,4.166666666666669,12.5,12.5,4.166666666666669,4.166666666666669,0.042,0.125,0.125,0.042,0.042
114,gaussianHigh,1337,smart30,ENFJ,ENFJ-S,true,,79.16666666666667,83.33333333333333,95.83333333333333,87.5,83.33333333333333,0.792,0.833,0.958,0.875,0.833
115,gaussianMid,1337,smart30,ISTJ,ISTJ-S,true,,45.833333333333336,50,45.833333333333336,45.833333333333336,20.833333333333332,0.458,0.5,0.458,0.458,0.208
116,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
117,gaussianHigh,1337,smart30,ENFJ,ENFJ-S,true,,79.16666666666667,87.5,91.66666666666667,91.66666666666667,95.83333333333333,0.792,0.875,0.917,0.917,0.958
118,skewedLowConscientiousness,1337,smart30,INTP,INTP-B,true,,87.5,0,45.833333333333336,45.833333333333336,62.5,0.875,0,0.458,0.458,0.625
119,gaussianMid,1337,smart30,INFJ,INFJ-B,true,,54.166666666666664,50,41.666666666666664,50,41.666666666666664,0.542,0.5,0.417,0.5,0.417
120,gaussianMid,1337,smart30,ESTJ,ESTJ-B,true,,41.666666666666664,66.66666666666666,58.333333333333336,29.166666666666664,41.666666666666664,0.417,0.667,0.583,0.292,0.417
121,uniformLow,1337,smart30,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
122,gaussianHigh,1337,smart30,ENFJ,ENFJ-S,true,,83.33333333333333,87.5,87.5,87.5,95.83333333333333,0.833,0.875,0.875,0.875,0.958
123,blockExtremes,1337,smart30,ENFJ,ENFJ-S,true,,66.66666666666666,83.33333333333333,50,83.33333333333333,33.333333333333336,0.667,0.833,0.5,0.833,0.333
124,uniformMid,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
125,boundaryBounce,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
126,pathologicalBoundary,1337,smart30,ESFJ,ESFJ-B,true,,50,50,100,50,50,0.5,0.5,1,0.5,0.5
127,staircasePartial,1337,smart30,ESFP,ESFP-S,true,,4.166666666666669,33.333333333333336,62.5,91.66666666666667,16.666666666666668,0.042,0.333,0.625,0.917,0.167
128,syntheticPersonaSeed,1337,smart30,ENTJ,ENTJ-S,true,,83.33333333333333,79.16666666666667,54.166666666666664,29.166666666666664,29.166666666666664,0.833,0.792,0.542,0.292,0.292
129,triangularDistribution,1337,smart30,ENTJ,ENTJ-B,true,,58.333333333333336,62.5,58.333333333333336,37.5,54.166666666666664,0.583,0.625,0.583,0.375,0.542
130,uniformHigh,1337,smart30,ENFJ,ENFJ-S,true,,100,100,100,100,100,1,1,1,1,1
131,syntheticPersonaSeed,1337,smart30,ENFJ,ENFJ-S,true,,91.66666666666667,95.83333333333333,54.166666666666664,50,16.666666666666668,0.917,0.958,0.542,0.5,0.167
132,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
133,entropyChaos,1337,smart30,ESFP,ESFP-S,true,,0,33.333333333333336,100,91.66666666666667,70.83333333333334,0,0.333,1,0.917,0.708
134,gaussianLow,1337,smart30,ISTP,ISTP-S,true,,20.833333333333332,4.166666666666669,4.166666666666669,12.5,16.666666666666668,0.208,0.042,0.042,0.125,0.167
135,deliberateNoise,1337,smart30,ISFP,ISFP-B,true,,50,45.833333333333336,25,83.33333333333333,62.5,0.5,0.458,0.25,0.833,0.625
136,driftingPattern,1337,smart30,ENTJ,ENTJ-S,true,,87.5,75,50,37.5,16.666666666666668,0.875,0.75,0.5,0.375,0.167
137,driftingPattern,1337,smart30,INTJ,INTJ-S,true,,91.66666666666667,70.83333333333334,45.833333333333336,29.166666666666664,0,0.917,0.708,0.458,0.292,0
138,degenerateSetFewItems,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
139,randomClusters,1337,smart30,ENTP,ENTP-S,true,,83.33333333333333,25,62.5,16.666666666666668,20.833333333333332,0.833,0.25,0.625,0.167,0.208
140,noiseClusterLow,1337,smart30,ISTP,ISTP-S,true,,12.5,8.333333333333332,12.5,16.666666666666668,8.333333333333332,0.125,0.083,0.125,0.167,0.083
141,entropyChaos,1337,smart30,ESFP,ESFP-S,true,,0,33.333333333333336,100,62.5,70.83333333333334,0,0.333,1,0.625,0.708
142,noiseClusterLow,1337,smart30,ISTP,ISTP-S,true,,12.5,8.333333333333332,16.666666666666668,8.333333333333332,20.833333333333332,0.125,0.083,0.167,0.083,0.208
143,entropyChaos,1337,smart30,ESFP,ESFP-B,true,,0,33.333333333333336,100,54.166666666666664,41.666666666666664,0,0.333,1,0.542,0.417
144,mirrorPattern,1337,smart30,ENTP,ENTP-B,true,,58.333333333333336,29.166666666666664,75,29.166666666666664,58.333333333333336,0.583,0.292,0.75,0.292,0.583
145,mirrorPattern,1337,smart30,ENTP,ENTP-B,true,,58.333333333333336,29.166666666666664,75,29.166666666666664,58.333333333333336,0.583,0.292,0.75,0.292,0.583
146,boundaryBounce,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
147,skewedHighOpenness,1337,smart30,ENTP,ENTP-B,true,,100,20.833333333333332,58.333333333333336,45.833333333333336,45.833333333333336,1,0.208,0.583,0.458,0.458
148,uniformMid,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
149,alternating,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
150,mirrorPattern,1337,smart30,ENTP,ENTP-B,true,,58.333333333333336,29.166666666666664,75,29.166666666666664,58.333333333333336,0.583,0.292,0.75,0.292,0.583
151,gaussianHigh,1337,smart30,ENFJ,ENFJ-S,true,,83.33333333333333,91.66666666666667,83.33333333333333,87.5,87.5,0.833,0.917,0.833,0.875,0.875
152,alternating,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
153,randomClusters,1337,smart30,ENTP,ENTP-S,true,,87.5,33.333333333333336,62.5,41.666666666666664,87.5,0.875,0.333,0.625,0.417,0.875
154,driftingPattern,1337,smart30,ENTJ,ENTJ-S,true,,91.66666666666667,70.83333333333334,54.166666666666664,29.166666666666664,12.5,0.917,0.708,0.542,0.292,0.125
155,entropyChaos,1337,smart30,ESTP,ESTP-B,true,,0,33.333333333333336,100,41.666666666666664,45.833333333333336,0,0.333,1,0.417,0.458
156,driftingPattern,1337,smart30,ENTJ,ENTJ-S,true,,87.5,70.83333333333334,54.166666666666664,25,8.333333333333332,0.875,0.708,0.542,0.25,0.083
157,noiseClusterLow,1337,smart30,ISTP,ISTP-S,true,,12.5,12.5,12.5,12.5,12.5,0.125,0.125,0.125,0.125,0.125
158,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
159,alternating,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
160,driftingPattern,1337,smart30,ENTJ,ENTJ-S,true,,91.66666666666667,70.83333333333334,54.166666666666664,33.333333333333336,12.5,0.917,0.708,0.542,0.333,0.125
161,gaussianLow,1337,smart30,ISTP,ISTP-S,true,,12.5,8.333333333333332,12.5,16.666666666666668,8.333333333333332,0.125,0.083,0.125,0.167,0.083
162,triangularDistribution,1337,smart30,ESFP,ESFP-S,true,,45.833333333333336,45.833333333333336,54.166666666666664,66.66666666666666,70.83333333333334,0.458,0.458,0.542,0.667,0.708
163,driftingPattern,1337,smart30,INTJ,INTJ-S,true,,87.5,70.83333333333334,45.833333333333336,33.333333333333336,4.166666666666669,0.875,0.708,0.458,0.333,0.042
164,randomClusters,1337,smart30,ENFJ,ENFJ-B,true,,58.333333333333336,91.66666666666667,62.5,66.66666666666666,54.166666666666664,0.583,0.917,0.625,0.667,0.542
165,degenerateSetFewItems,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
166,uniformMid,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
167,alternatingClusters,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
168,pathologicalBoundary,1337,smart30,ESFJ,ESFJ-B,true,,50,50,100,50,50,0.5,0.5,1,0.5,0.5
169,triangularDistribution,1337,smart30,ESTP,ESTP-B,true,,50,45.833333333333336,54.166666666666664,45.833333333333336,50,0.5,0.458,0.542,0.458,0.5
170,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
171,gaussianMid,1337,smart30,ESFP,ESFP-B,true,,50,33.333333333333336,54.166666666666664,58.333333333333336,37.5,0.5,0.333,0.542,0.583,0.375
172,entropyChaos,1337,smart30,ESFP,ESFP-B,true,,0,33.333333333333336,100,87.5,54.166666666666664,0,0.333,1,0.875,0.542
173,entropyChaos,1337,smart30,ESFP,ESFP-B,true,,0,33.333333333333336,100,79.16666666666667,45.833333333333336,0,0.333,1,0.792,0.458
174,deliberateNoise,1337,smart30,ISFP,ISFP-B,true,,37.5,41.666666666666664,33.333333333333336,70.83333333333334,50,0.375,0.417,0.333,0.708,0.5
175,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
176,uniformHigh,1337,smart30,ENFJ,ENFJ-S,true,,100,100,100,100,100,1,1,1,1,1
177,syntheticPersonaSeed,1337,smart30,INTJ,INTJ-S,true,,91.66666666666667,87.5,41.666666666666664,45.833333333333336,20.833333333333332,0.917,0.875,0.417,0.458,0.208
178,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
