run_id,pattern_type,seed,question_set,persona_ts,persona_py,match,error,ocean_ts_O,ocean_ts_C,ocean_ts_E,ocean_ts_A,ocean_ts_N,ocean_py_O,ocean_py_C,ocean_py_E,ocean_py_A,ocean_py_N
22,noiseClusterHigh,1337,smart30,ENFJ,ENFJ-S,true,,91.66666666666667,87.5,87.5,91.66666666666667,79.16666666666667,0.917,0.875,0.875,0.917,0.792
23,uniformLow,1337,smart30,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
24,noiseClusterHigh,1337,smart30,ENFJ,ENFJ-S,true,,87.5,87.5,83.33333333333333,91.66666666666667,79.16666666666667,0.875,0.875,0.833,0.917,0.792
25,uniformLow,1337,smart30,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
26,syntheticPersonaSeed,1337,smart30,ENFJ,ENFJ-S,true,,91.66666666666667,95.83333333333333,66.66666666666666,54.166666666666664,12.5,0.917,0.958,0.667,0.542,0.125
27,boundaryBounce,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
28,uniformHigh,1337,smart30,ENFJ,ENFJ-S,true,,100,100,100,100,100,1,1,1,1,1
29,gaussianHigh,1337,smart30,ENFJ,ENFJ-S,true,,83.33333333333333,87.5,91.66666666666667,91.66666666666667,79.16666666666667,0.833,0.875,0.917,0.917,0.792
30,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
31,deliberateNoise,1337,smart30,ENTJ,ENTJ-B,true,,62.5,58.333333333333336,66.66666666666666,37.5,50,0.625,0.583,0.667,0.375,0.5
32,triangularDistribution,1337,smart30,INFP,INFP-B,true,,58.333333333333336,25,45.833333333333336,58.333333333333336,50,0.583,0.25,0.458,0.583,0.5
33,staircasePartial,1337,smart30,ESFP,ESFP-S,true,,4.166666666666669,33.333333333333336,62.5,91.66666666666667,16.666666666666668,0.042,0.333,0.625,0.917,0.167
34,degenerateSetFewItems,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
35,gaussianMid,1337,smart30,INFJ,INFJ-B,true,,54.166666666666664,54.166666666666664,45.833333333333336,70.83333333333334,50,0.542,0.542,0.458,0.708,0.5
36,mirrorPattern,1337,smart30,ENTP,ENTP-B,true,,58.333333333333336,29.166666666666664,75,29.166666666666664,58.333333333333336,0.583,0.292,0.75,0.292,0.583
37,syntheticPersonaSeed,1337,smart30,ENFJ,ENFJ-S,true,,83.33333333333333,87.5,50,66.66666666666666,20.833333333333332,0.833,0.875,0.5,0.667,0.208
38,gaussianMid,1337,smart30,ISFP,ISFP-S,true,,45.833333333333336,41.666666666666664,45.833333333333336,70.83333333333334,33.333333333333336,0.458,0.417,0.458,0.708,0.333
39,driftingPattern,1337,smart30,ENTJ,ENTJ-S,true,,95.83333333333333,70.83333333333334,50,29.166666666666664,12.5,0.958,0.708,0.5,0.292,0.125
40,boundaryBounce,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
41,gaussianLow,1337,smart30,ISTP,ISTP-S,true,,4.166666666666669,8.333333333333332,4.166666666666669,12.5,8.333333333333332,0.042,0.083,0.042,0.125,0.083
42,skewedHighOpenness,1337,smart30,ENFP,ENFP-B,true,,100,16.666666666666668,54.166666666666664,50,41.666666666666664,1,0.167,0.542,0.5,0.417
43,noiseClusterLow,1337,smart30,ISTP,ISTP-S,true,,8.333333333333332,16.666666666666668,12.5,8.333333333333332,12.5,0.083,0.167,0.125,0.083,0.125
44,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
45,staircasePartial,1337,smart30,ESFP,ESFP-S,true,,4.166666666666669,33.333333333333336,62.5,91.66666666666667,16.666666666666668,0.042,0.333,0.625,0.917,0.167
46,entropyChaos,1337,smart30,ESFP,ESFP-B,true,,0,33.333333333333336,100,66.66666666666666,41.666666666666664,0,0.333,1,0.667,0.417
47,gaussianMid,1337,smart30,ISFJ,ISFJ-B,true,,37.5,50,37.5,50,50,0.375,0.5,0.375,0.5,0.5
48,staircasePartial,1337,smart30,ESFP,ESFP-S,true,,4.166666666666669,33.333333333333336,62.5,91.66666666666667,16.666666666666668,0.042,0.333,0.625,0.917,0.167
49,boundaryBounce,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
50,alternatingClusters,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
51,noiseClusterLow,1337,smart30,ISTP,ISTP-S,true,,4.166666666666669,25,12.5,12.5,12.5,0.042,0.25,0.125,0.125,0.125
52,alternating,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
53,skewedHighOpenness,1337,smart30,ENFJ,ENFJ-B,true,,100,54.166666666666664,54.166666666666664,70.83333333333334,54.166666666666664,1,0.542,0.542,0.708,0.542
54,noiseClusterLow,1337,smart30,ISTP,ISTP-S,true,,12.5,8.333333333333332,8.333333333333332,16.666666666666668,16.666666666666668,0.125,0.083,0.083,0.167,0.167
55,alternatingClusters,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
56,deliberateNoise,1337,smart30,ENFP,ENFP-S,true,,66.66666666666666,25,58.333333333333336,58.333333333333336,20.833333333333332,0.667,0.25,0.583,0.583,0.208
57,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
58,skewedLowConscientiousness,1337,smart30,ESFP,ESFP-B,true,,50,0,54.166666666666664,50,37.5,0.5,0,0.542,0.5,0.375
59,gaussianLow,1337,smart30,ISTP,ISTP-S,true,,16.666666666666668,12.5,12.5,16.666666666666668,16.666666666666668,0.167,0.125,0.125,0.167,0.167
60,boundaryBounce,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
61,triangularDistribution,1337,smart30,ESTJ,ESTJ-B,true,,33.333333333333336,58.333333333333336,62.5,45.833333333333336,50,0.333,0.583,0.625,0.458,0.5
62,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
63,uniformHigh,1337,smart30,ENFJ,ENFJ-S,true,,100,100,100,100,100,1,1,1,1,1
64,entropyChaos,1337,smart30,ESFP,ESFP-B,true,,0,33.333333333333336,100,75,58.333333333333336,0,0.333,1,0.75,0.583
65,syntheticPersonaSeed,1337,smart30,ENFJ,ENFJ-S,true,,79.16666666666667,87.5,54.166666666666664,54.166666666666664,25,0.792,0.875,0.542,0.542,0.25
66,driftingPattern,1337,smart30,ENTJ,ENTJ-S,true,,91.66666666666667,70.83333333333334,54.166666666666664,29.166666666666664,12.5,0.917,0.708,0.542,0.292,0.125
67,triangularDistribution,1337,smart30,ENTJ,ENTJ-B,true,,54.166666666666664,58.333333333333336,58.333333333333336,41.666666666666664,50,0.542,0.583,0.583,0.417,0.5
68,boundaryBounce,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
69,syntheticPersonaSeed,1337,smart30,ENTJ,ENTJ-S,true,,79.16666666666667,95.83333333333333,58.333333333333336,33.333333333333336,25,0.792,0.958,0.583,0.333,0.25
70,entropyChaos,1337,smart30,ESFP,ESFP-B,true,,0,33.333333333333336,100,54.166666666666664,50,0,0.333,1,0.542,0.5
71,blockExtremes,1337,smart30,ISFP,ISFP-S,true,,16.666666666666668,33.333333333333336,33.333333333333336,66.66666666666666,66.66666666666666,0.167,0.333,0.333,0.667,0.667
72,triangularDistribution,1337,smart30,ESTP,ESTP-B,true,,37.5,45.833333333333336,54.166666666666664,29.166666666666664,50,0.375,0.458,0.542,0.292,0.5
73,pathologicalBoundary,1337,smart30,ESFJ,ESFJ-B,true,,50,50,100,50,50,0.5,0.5,1,0.5,0.5
74,noiseClusterHigh,1337,smart30,ENFJ,ENFJ-S,true,,91.66666666666667,87.5,91.66666666666667,75,91.66666666666667,0.917,0.875,0.917,0.75,0.917
75,uniformHigh,1337,smart30,ENFJ,ENFJ-S,true,,100,100,100,100,100,1,1,1,1,1
76,gaussianLow,1337,smart30,ISTP,ISTP-S,true,,25,20.833333333333332,4.166666666666669,16.666666666666668,12.5,0.25,0.208,0.042,0.167,0.125
77,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
78,uniformMid,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
79,uniformLow,1337,smart30,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
80,deliberateNoise,1337,smart30,ESFJ,ESFJ-B,true,,29.166666666666664,62.5,54.166666666666664,54.166666666666664,41.666666666666664,0.292,0.625,0.542,0.542,0.417
81,uniformHigh,1337,smart30,ENFJ,ENFJ-S,true,,100,100,100,100,100,1,1,1,1,1
82,randomClusters,1337,smart30,INTP,INTP-S,true,,66.66666666666666,16.666666666666668,37.5,41.666666666666664,4.166666666666669,0.667,0.167,0.375,0.417,0.042
83,randomClusters,1337,smart30,ESFP,ESFP-S,true,,50,33.333333333333336,50,50,25,0.5,0.333,0.5,0.5,0.25
84,gaussianHigh,1337,smart30,ENFJ,ENFJ-S,true,,79.16666666666667,83.33333333333333,91.66666666666667,87.5,83.33333333333333,0.792,0.833,0.917,0.875,0.833
85,deliberateNoise,1337,smart30,ENTP,ENTP-S,true,,62.5,33.333333333333336,54.166666666666664,45.833333333333336,66.66666666666666,0.625,0.333,0.542,0.458,0.667
86,driftingPattern,1337,smart30,ENTJ,ENTJ-S,true,,87.5,70.83333333333334,54.166666666666664,29.166666666666664,8.333333333333332,0.875,0.708,0.542,0.292,0.083
87,degenerateSetFewItems,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
88,alternatingClusters,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
89,entropyChaos,1337,smart30,ESFP,ESFP-B,true,,0,33.333333333333336,100,50,58.333333333333336,0,0.333,1,0.5,0.583
90,skewedHighOpenness,1337,smart30,ENTJ,ENTJ-S,true,,100,66.66666666666666,87.5,25,16.666666666666668,1,0.667,0.875,0.25,0.167
91,uniformLow,1337,smart30,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
92,skewedHighOpenness,1337,smart30,ENTJ,ENTJ-S,true,,100,58.333333333333336,66.66666666666666,33.333333333333336,20.833333333333332,1,0.583,0.667,0.333,0.208
93,alternatingClusters,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
94,uniformLow,1337,smart30,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
95,staircasePartial,1337,smart30,ESFP,ESFP-S,true,,4.166666666666669,33.333333333333336,62.5,91.66666666666667,16.666666666666668,0.042,0.333,0.625,0.917,0.167
96,skewedHighOpenness,1337,smart30,ENFJ,ENFJ-B,true,,100,70.83333333333334,58.333333333333336,50,41.666666666666664,1,0.708,0.583,0.5,0.417
97,alternating,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
98,entropyChaos,1337,smart30,ESFP,ESFP-B,true,,0,33.333333333333336,100,83.33333333333333,37.5,0,0.333,1,0.833,0.375
99,degenerateSetFewItems,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
100,entropyChaos,1337,smart30,ESFP,ESFP-B,true,,0,33.333333333333336,100,75,54.166666666666664,0,0.333,1,0.75,0.542
101,degenerateSetFewItems,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
102,blockExtremes,1337,smart30,ENFP,ENFP-B,true,,66.66666666666666,33.333333333333336,50,66.66666666666666,50,0.667,0.333,0.5,0.667,0.5
103,syntheticPersonaSeed,1337,smart30,INFJ,INFJ-S,true,,95.83333333333333,79.16666666666667,37.5,58.333333333333336,33.333333333333336,0.958,0.792,0.375,0.583,0.333
104,skewedLowConscientiousness,1337,smart30,INFP,INFP-B,true,,66.66666666666666,0,37.5,50,50,0.667,0,0.375,0.5,0.5
105,staircasePartial,1337,smart30,ESFP,ESFP-S,true,,4.166666666666669,33.333333333333336,62.5,91.66666666666667,16.666666666666668,0.042,0.333,0.625,0.917,0.167
106,deliberateNoise,1337,smart30,INTJ,INTJ-S,true,,83.33333333333333,87.5,41.666666666666664,29.166666666666664,79.16666666666667,0.833,0.875,0.417,0.292,0.792
107,boundaryBounce,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
108,mirrorPattern,1337,smart30,ENTP,ENTP-B,true,,58.333333333333336,29.166666666666664,75,29.166666666666664,58.333333333333336,0.583,0.292,0.75,0.292,0.583
109,staircasePartial,1337,smart30,ESFP,ESFP-S,true,,4.166666666666669,33.333333333333336,62.5,91.66666666666667,16.666666666666668,0.042,0.333,0.625,0.917,0.167
110,mirrorPattern,1337,smart30,ENTP,ENTP-B,true,,58.333333333333336,29.166666666666664,75,29.166666666666664,58.333333333333336,0.583,0.292,0.75,0.292,0.583
111,gaussianMid,1337,smart30,INFP,INFP-B,true,,58.333333333333336,45.833333333333336,25,58.333333333333336,54.166666666666664,0.583,0.458,0.25,0.583,0.542
112,pathologicalBoundary,1337,smart30,ESFJ,ESFJ-B,true,,50,50,100,50,50,0.5,0.5,1,0.5,0.5
113,uniformHigh,1337,smart30,ENFJ,ENFJ-S,true,,100,100,100,100,100,1,1,1,1,1
114,staircasePartial,1337,smart30,ESFP,ESFP-S,true,,4.166666666666669,33.333333333333336,62.5,91.66666666666667,16.666666666666668,0.042,0.333,0.625,0.917,0.167
115,randomClusters,1337,smart30,ISTP,ISTP-S,true,,20.833333333333332,16.666666666666668,37.5,25,66.66666666666666,0.208,0.167,0.375,0.25,0.667
116,skewedLowConscientiousness,1337,smart30,ENFP,ENFP-B,true,,66.66666666666666,0,58.333333333333336,62.5,54.166666666666664,0.667,0,0.583,0.625,0.542
117,deliberateNoise,1337,smart30,ENFJ,ENFJ-B,true,,62.5,62.5,50,62.5,37.5,0.625,0.625,0.5,0.625,0.375
118,blockExtremes,1337,smart30,ISFP,ISFP-S,true,,50,16.666666666666668,33.333333333333336,66.66666666666666,33.333333333333336,0.5,0.167,0.333,0.667,0.333
119,noiseClusterLow,1337,smart30,ISTP,ISTP-S,true,,4.166666666666669,20.833333333333332,4.166666666666669,12.5,16.666666666666668,0.042,0.208,0.042,0.125,0.167
120,mirrorPattern,1337,smart30,ENTP,ENTP-B,true,,58.333333333333336,29.166666666666664,75,29.166666666666664,58.333333333333336,0.583,0.292,0.75,0.292,0.583
121,entropyChaos,1337,smart30,ESTP,ESTP-S,true,,0,33.333333333333336,100,45.833333333333336,66.66666666666666,0,0.333,1,0.458,0.667
122,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
123,uniformLow,1337,smart30,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
124,uniformMid,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
125,entropyChaos,1337,smart30,ESFP,ESFP-B,true,,0,33.333333333333336,100,62.5,41.666666666666664,0,0.333,1,0.625,0.417
126,blockExtremes,1337,smart30,ENFJ,ENFJ-S,true,,83.33333333333333,50,83.33333333333333,66.66666666666666,83.33333333333333,0.833,0.5,0.833,0.667,0.833
127,randomClusters,1337,smart30,ISTJ,ISTJ-S,true,,37.5,66.66666666666666,37.5,41.666666666666664,66.66666666666666,0.375,0.667,0.375,0.417,0.667
128,noiseClusterHigh,1337,smart30,ENFJ,ENFJ-S,true,,83.33333333333333,95.83333333333333,91.66666666666667,91.66666666666667,91.66666666666667,0.833,0.958,0.917,0.917,0.917
129,uniformLow,1337,smart30,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
130,noiseClusterLow,1337,smart30,ISTP,ISTP-S,true,,8.333333333333332,4.166666666666669,12.5,8.333333333333332,4.166666666666669,0.083,0.042,0.125,0.083,0.042
131,noiseClusterLow,1337,smart30,ISTP,ISTP-S,true,,12.5,16.666666666666668,16.666666666666668,8.333333333333332,4.166666666666669,0.125,0.167,0.167,0.083,0.042
132,pathologicalBoundary,1337,smart30,ESFJ,ESFJ-B,true,,50,50,100,50,50,0.5,0.5,1,0.5,0.5
133,boundaryBounce,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
134,gaussianHigh,1337,smart30,ENFJ,ENFJ-S,true,,87.5,87.5,83.33333333333333,91.66666666666667,87.5,0.875,0.875,0.833,0.917,0.875
135,noiseClusterLow,1337,smart30,ISTP,ISTP-S,true,,4.166666666666669,25,16.666666666666668,12.5,16.666666666666668,0.042,0.25,0.167,0.125,0.167
136,mirrorPattern,1337,smart30,ENTP,ENTP-B,true,,58.333333333333336,29.166666666666664,75,29.166666666666664,58.333333333333336,0.583,0.292,0.75,0.292,0.583
137,entropyChaos,1337,smart30,ESFP,ESFP-B,true,,0,33.333333333333336,100,62.5,50,0,0.333,1,0.625,0.5
138,uniformMid,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
139,noiseClusterHigh,1337,smart30,ENFJ,ENFJ-S,true,,79.16666666666667,91.66666666666667,91.66666666666667,91.66666666666667,87.5,0.792,0.917,0.917,0.917,0.875
140,alternating,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
141,blockExtremes,1337,smart30,ESFJ,ESFJ-S,true,,50,66.66666666666666,83.33333333333333,50,33.333333333333336,0.5,0.667,0.833,0.5,0.333
142,gaussianLow,1337,smart30,ISTP,ISTP-S,true,,8.333333333333332,12.5,12.5,16.666666666666668,12.5,0.083,0.125,0.125,0.167,0.125
143,gaussianLow,1337,smart30,ISTP,ISTP-S,true,,12.5,16.666666666666668,4.166666666666669,16.666666666666668,16.666666666666668,0.125,0.167,0.042,0.167,0.167
144,noiseClusterHigh,1337,smart30,ENFJ,ENFJ-S,true,,83.33333333333333,87.5,91.66666666666667,87.5,95.83333333333333,0.833,0.875,0.917,0.875,0.958
145,entropyChaos,1337,smart30,ESFP,ESFP-S,true,,0,33.333333333333336,100,66.66666666666666,33.333333333333336,0,0.333,1,0.667,0.333
146,entropyChaos,1337,smart30,ESFP,ESFP-B,true,,0,33.333333333333336,100,70.83333333333334,62.5,0,0.333,1,0.708,0.625
147,triangularDistribution,1337,smart30,ENFP,ENFP-B,true,,62.5,29.166666666666664,54.166666666666664,62.5,58.333333333333336,0.625,0.292,0.542,0.625,0.583
148,mirrorPattern,1337,smart30,ENTP,ENTP-B,true,,58.333333333333336,29.166666666666664,75,29.166666666666664,58.333333333333336,0.583,0.292,0.75,0.292,0.583
149,alternatingClusters,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
150,driftingPattern,1337,smart30,ENTJ,ENTJ-S,true,,91.66666666666667,66.66666666666666,50,37.5,16.666666666666668,0.917,0.667,0.5,0.375,0.167
151,uniformMid,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
152,skewedLowConscientiousness,1337,smart30,ESFP,ESFP-S,true,,37.5,0,62.5,58.333333333333336,75,0.375,0,0.625,0.583,0.75
153,pathologicalBoundary,1337,smart30,ESFJ,ESFJ-B,true,,50,50,100,50,50,0.5,0.5,1,0.5,0.5
154,blockExtremes,1337,smart30,ESFJ,ESFJ-S,true,,16.666666666666668,100,50,83.33333333333333,33.333333333333336,0.167,1,0.5,0.833,0.333
155,driftingPattern,1337,smart30,INTJ,INTJ-S,true,,91.66666666666667,70.83333333333334,45.833333333333336,29.166666666666664,12.5,0.917,0.708,0.458,0.292,0.125
156,alternatingClusters,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
157,uniformLow,1337,smart30,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
158,alternating,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
159,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
160,driftingPattern,1337,smart30,ENTJ,ENTJ-S,true,,91.66666666666667,83.33333333333333,50,33.333333333333336,8.333333333333332,0.917,0.833,0.5,0.333,0.083
161,skewedLowConscientiousness,1337,smart30,INFP,INFP-B,true,,54.166666666666664,0,45.833333333333336,75,58.333333333333336,0.542,0,0.458,0.75,0.583
162,noiseClusterHigh,1337,smart30,ENFJ,ENFJ-S,true,,83.33333333333333,91.66666666666667,87.5,87.5,75,0.833,0.917,0.875,0.875,0.75
163,staircasePartial,1337,smart30,ESFP,ESFP-S,true,,4.166666666666669,33.333333333333336,62.5,91.66666666666667,16.666666666666668,0.042,0.333,0.625,0.917,0.167
164,triangularDistribution,1337,smart30,INTP,INTP-B,true,,58.333333333333336,45.833333333333336,29.166666666666664,45.833333333333336,50,0.583,0.458,0.292,0.458,0.5
165,gaussianMid,1337,smart30,ESFJ,ESFJ-S,true,,37.5,58.333333333333336,58.333333333333336,50,25,0.375,0.583,0.583,0.5,0.25
166,syntheticPersonaSeed,1337,smart30,INTJ,INTJ-S,true,,87.5,83.33333333333333,41.666666666666664,45.833333333333336,20.833333333333332,0.875,0.833,0.417,0.458,0.208
167,alternatingClusters,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
168,degenerateSetFewItems,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
169,deliberateNoise,1337,smart30,ESFP,ESFP-B,true,,50,45.833333333333336,62.5,79.16666666666667,45.833333333333336,0.5,0.458,0.625,0.792,0.458
170,alternating,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
171,uniformLow,1337,smart30,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
172,entropyChaos,1337,smart30,ESFP,ESFP-S,true,,0,33.333333333333336,100,75,33.333333333333336,0,0.333,1,0.75,0.333
173,driftingPattern,1337,smart30,ENTJ,ENTJ-S,true,,91.66666666666667,75,50,29.166666666666664,8.333333333333332,0.917,0.75,0.5,0.292,0.083
174,gaussianHigh,1337,smart30,ENFJ,ENFJ-S,true,,87.5,91.66666666666667,87.5,83.33333333333333,83.33333333333333,0.875,0.917,0.875,0.833,0.833
175,boundaryBounce,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
176,syntheticPersonaSeed,1337,smart30,ENTJ,ENTJ-S,true,,91.66666666666667,83.33333333333333,54.166666666666664,45.833333333333336,16.666666666666668,0.917,0.833,0.542,0.458,0.167
177,staircasePartial,1337,smart30,ESFP,ESFP-S,true,,4.166666666666669,33.333333333333336,62.5,91.66666666666667,16.666666666666668,0.042,0.333,0.625,0.917,0.167
178,mirrorPattern,1337,smart30,ENTP,ENTP-B,true,,58.333333333333336,29.166666666666664,75,29.166666666666664,58.333333333333336,0.583,0.292,0.75,0.292,0.583
179,gaussianLow,1337,smart30,ISTP,ISTP-S,true,,4.166666666666669,12.5,12.5,16.666666666666668,0,0.042,0.125,0.125,0.167,0
180,gaussianHigh,1337,smart30,ENFJ,ENFJ-S,true,,87.5,87.5,87.5,91.66666666666667,83.33333333333333,0.875,0.875,0.875,0.917,0.833
181,syntheticPersonaSeed,1337,smart30,ENTJ,ENTJ-S,true,,83.33333333333333,83.33333333333333,62.5,45.833333333333336,12.5,0.833,0.833,0.625,0.458,0.125
