run_id,pattern_type,seed,question_set,persona_ts,persona_py,match,error,ocean_ts_O,ocean_ts_C,ocean_ts_E,ocean_ts_A,ocean_ts_N,ocean_py_O,ocean_py_C,ocean_py_E,ocean_py_A,ocean_py_N
32,noiseClusterLow,1337,full180,ISTJ,ISTJ-B,true,,49.30555555555556,52.083333333333336,44.44444444444444,48.611111111111114,50,0.493,0.521,0.444,0.486,0.5
33,blockExtremes,1337,full180,ISFJ,ISFJ-B,true,,36.111111111111114,50,44.44444444444444,55.55555555555556,52.77777777777778,0.361,0.5,0.444,0.556,0.528
34,skewedHighOpenness,1337,full180,ISFJ,INFJ-B,false,,50,50,49.30555555555556,51.388888888888886,43.05555555555556,0.5,0.5,0.493,0.514,0.431
35,uniformLow,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
36,driftingPattern,1337,full180,ESFJ,ESFJ-B,true,,49.30555555555556,50.69444444444444,50,50,50,0.493,0.507,0.5,0.5,0.5
37,randomClusters,1337,full180,ENTP,ENTP-B,true,,50.69444444444444,49.30555555555556,52.083333333333336,48.611111111111114,44.44444444444444,0.507,0.493,0.521,0.486,0.444
38,syntheticPersonaSeed,1337,full180,ESTJ,ESTJ-B,true,,44.44444444444444,54.166666666666664,56.25,49.30555555555556,49.30555555555556,0.444,0.542,0.562,0.493,0.493
39,boundaryBounce,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
40,uniformLow,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
41,boundaryBounce,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
42,uniformLow,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
43,degenerateSetFewItems,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
44,alternatingClusters,1337,full180,ISTP,ISTP-S,true,,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.333,0.333,0.333,0.333,0.333
45,skewedLowConscientiousness,1337,full180,ESFJ,ESFJ-B,true,,48.611111111111114,50,52.083333333333336,50.69444444444444,54.166666666666664,0.486,0.5,0.521,0.507,0.542
46,skewedLowConscientiousness,1337,full180,ENFJ,ENFJ-B,true,,56.25,50,50,51.388888888888886,45.833333333333336,0.562,0.5,0.5,0.514,0.458
47,pathologicalBoundary,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
48,skewedHighOpenness,1337,full180,ESFP,ENFP-B,false,,50,43.05555555555556,50.69444444444444,61.111111111111114,55.55555555555556,0.5,0.431,0.507,0.611,0.556
49,skewedHighOpenness,1337,full180,ISFP,INFP-B,false,,50,47.916666666666664,42.361111111111114,53.47222222222222,37.5,0.5,0.479,0.424,0.535,0.375
50,noiseClusterLow,1337,full180,ENFJ,ENFJ-B,true,,50.69444444444444,51.388888888888886,50.69444444444444,54.166666666666664,51.388888888888886,0.507,0.514,0.507,0.542,0.514
51,entropyChaos,1337,full180,ESFJ,ESFJ-B,true,,48.611111111111114,56.25,50,52.083333333333336,47.916666666666664,0.486,0.562,0.5,0.521,0.479
52,syntheticPersonaSeed,1337,full180,INFP,INFP-B,true,,52.77777777777778,45.833333333333336,49.30555555555556,52.083333333333336,45.138888888888886,0.528,0.458,0.493,0.521,0.451
53,gaussianHigh,1337,full180,ESFJ,ESFJ-B,true,,47.916666666666664,52.083333333333336,50.69444444444444,50.69444444444444,47.916666666666664,0.479,0.521,0.507,0.507,0.479
54,randomClusters,1337,full180,INFP,INFP-B,true,,50.69444444444444,49.30555555555556,47.22222222222222,52.77777777777778,45.833333333333336,0.507,0.493,0.472,0.528,0.458
55,gaussianLow,1337,full180,ISFJ,ISFJ-B,true,,49.30555555555556,51.388888888888886,47.22222222222222,53.47222222222222,51.388888888888886,0.493,0.514,0.472,0.535,0.514
56,deliberateNoise,1337,full180,ENTJ,ENTJ-B,true,,52.083333333333336,50.69444444444444,51.388888888888886,49.30555555555556,60.416666666666664,0.521,0.507,0.514,0.493,0.604
57,boundaryBounce,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
58,syntheticPersonaSeed,1337,full180,INFJ,INFJ-B,true,,54.861111111111114,56.25,48.611111111111114,50,50.69444444444444,0.549,0.562,0.486,0.5,0.507
59,pathologicalBoundary,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
60,randomClusters,1337,full180,ESFJ,ESFJ-B,true,,47.22222222222222,50.69444444444444,51.388888888888886,50,52.083333333333336,0.472,0.507,0.514,0.5,0.521
61,uniformLow,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
62,alternating,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
63,adversarialSymmetry,1337,full180,ESTJ,ESTJ-B,true,,47.22222222222222,50,52.083333333333336,46.52777777777778,54.166666666666664,0.472,0.5,0.521,0.465,0.542
64,pathologicalBoundary,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
65,blockExtremes,1337,full180,ESTP,ESTP-B,true,,41.666666666666664,41.666666666666664,66.66666666666666,41.666666666666664,58.333333333333336,0.417,0.417,0.667,0.417,0.583
66,gaussianMid,1337,full180,ISTP,ISTP-B,true,,47.22222222222222,45.138888888888886,47.916666666666664,47.22222222222222,47.916666666666664,0.472,0.451,0.479,0.472,0.479
67,noiseClusterHigh,1337,full180,ENFP,ENFP-B,true,,54.166666666666664,46.52777777777778,52.77777777777778,50,51.388888888888886,0.542,0.465,0.528,0.5,0.514
68,noiseClusterHigh,1337,full180,ENFP,ENFP-B,true,,51.388888888888886,48.611111111111114,52.083333333333336,52.083333333333336,50,0.514,0.486,0.521,0.521,0.5
69,noiseClusterLow,1337,full180,ENTJ,ENTJ-B,true,,51.388888888888886,50,50.69444444444444,49.30555555555556,52.083333333333336,0.514,0.5,0.507,0.493,0.521
70,blockExtremes,1337,full180,INFJ,INFJ-B,true,,55.55555555555556,52.77777777777778,47.22222222222222,55.55555555555556,63.888888888888886,0.556,0.528,0.472,0.556,0.639
71,gaussianLow,1337,full180,ISFJ,INFJ-B,false,,50,50,49.30555555555556,50.69444444444444,51.388888888888886,0.5,0.5,0.493,0.507,0.514
72,uniformLow,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
73,adversarialSymmetry,1337,full180,ESTJ,ESTJ-B,true,,47.22222222222222,50,52.083333333333336,46.52777777777778,54.166666666666664,0.472,0.5,0.521,0.465,0.542
74,driftingPattern,1337,full180,ESFJ,ESFJ-B,true,,49.30555555555556,52.083333333333336,50,50,48.611111111111114,0.493,0.521,0.5,0.5,0.486
75,uniformLow,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
76,blockExtremes,1337,full180,ISFJ,ISFJ-B,true,,47.22222222222222,50,47.22222222222222,50,41.666666666666664,0.472,0.5,0.472,0.5,0.417
77,adversarialSymmetry,1337,full180,ESTJ,ESTJ-B,true,,47.22222222222222,50,52.083333333333336,46.52777777777778,54.166666666666664,0.472,0.5,0.521,0.465,0.542
78,driftingPattern,1337,full180,INTJ,INTJ-B,true,,52.083333333333336,51.388888888888886,49.30555555555556,48.611111111111114,49.30555555555556,0.521,0.514,0.493,0.486,0.493
79,uniformHigh,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
80,gaussianMid,1337,full180,ISFP,ISFP-B,true,,47.22222222222222,47.22222222222222,45.138888888888886,53.47222222222222,47.916666666666664,0.472,0.472,0.451,0.535,0.479
81,randomClusters,1337,full180,ISFJ,ISFJ-B,true,,48.611111111111114,50,47.916666666666664,52.083333333333336,48.611111111111114,0.486,0.5,0.479,0.521,0.486
82,uniformLow,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
83,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
84,boundaryBounce,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
85,syntheticPersonaSeed,1337,full180,ENTP,ENTP-B,true,,56.94444444444444,47.916666666666664,50.69444444444444,46.52777777777778,52.083333333333336,0.569,0.479,0.507,0.465,0.521
86,uniformLow,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
87,randomClusters,1337,full180,ISFJ,ISFJ-B,true,,48.611111111111114,55.55555555555556,49.30555555555556,52.77777777777778,45.138888888888886,0.486,0.556,0.493,0.528,0.451
88,pathologicalBoundary,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
89,alternating,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
90,staircasePartial,1337,full180,ENFP,ENFP-B,true,,50.69444444444444,47.916666666666664,50.69444444444444,51.388888888888886,50.69444444444444,0.507,0.479,0.507,0.514,0.507
91,gaussianHigh,1337,full180,INFP,INFP-B,true,,53.47222222222222,49.30555555555556,47.22222222222222,50.69444444444444,51.388888888888886,0.535,0.493,0.472,0.507,0.514
92,noiseClusterHigh,1337,full180,ISFJ,ISFJ-B,true,,48.611111111111114,51.388888888888886,49.30555555555556,51.388888888888886,52.083333333333336,0.486,0.514,0.493,0.514,0.521
93,entropyChaos,1337,full180,ESFP,ENFP-B,false,,50,43.75,50,50.69444444444444,47.22222222222222,0.5,0.438,0.5,0.507,0.472
94,boundaryBounce,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
95,entropyChaos,1337,full180,ESFP,ESFP-B,true,,45.138888888888886,42.361111111111114,52.77777777777778,50,46.52777777777778,0.451,0.424,0.528,0.5,0.465
96,degenerateSetFewItems,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
97,alternating,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
98,uniformLow,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
99,skewedHighOpenness,1337,full180,ESTP,ENTP-B,false,,50,42.361111111111114,50,47.916666666666664,45.138888888888886,0.5,0.424,0.5,0.479,0.451
100,uniformLow,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
101,skewedLowConscientiousness,1337,full180,ENTJ,ENTJ-B,true,,50.69444444444444,50,61.80555555555556,48.611111111111114,37.5,0.507,0.5,0.618,0.486,0.375
102,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
103,skewedLowConscientiousness,1337,full180,INFJ,INFJ-B,true,,52.77777777777778,50,47.22222222222222,59.02777777777778,40.97222222222222,0.528,0.5,0.472,0.59,0.41
104,deliberateNoise,1337,full180,ISFJ,ISFJ-B,true,,43.05555555555556,53.47222222222222,46.52777777777778,50,49.30555555555556,0.431,0.535,0.465,0.5,0.493
105,noiseClusterLow,1337,full180,ENFJ,ENFJ-B,true,,50.69444444444444,51.388888888888886,50.69444444444444,52.77777777777778,49.30555555555556,0.507,0.514,0.507,0.528,0.493
106,gaussianLow,1337,full180,ESFJ,ESFJ-B,true,,47.22222222222222,52.083333333333336,54.166666666666664,51.388888888888886,47.22222222222222,0.472,0.521,0.542,0.514,0.472
107,triangularDistribution,1337,full180,ENFJ,ENFJ-B,true,,55.55555555555556,54.166666666666664,51.388888888888886,50.69444444444444,51.388888888888886,0.556,0.542,0.514,0.507,0.514
108,noiseClusterLow,1337,full180,ISFJ,INFJ-B,false,,50,51.388888888888886,49.30555555555556,52.083333333333336,50,0.5,0.514,0.493,0.521,0.5
109,alternatingClusters,1337,full180,ISTP,ISTP-S,true,,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.333,0.333,0.333,0.333,0.333
110,noiseClusterHigh,1337,full180,INTJ,INTJ-B,true,,52.083333333333336,52.77777777777778,47.22222222222222,47.916666666666664,47.916666666666664,0.521,0.528,0.472,0.479,0.479
111,degenerateSetFewItems,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
112,uniformHigh,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
113,blockExtremes,1337,full180,ESFJ,ENFJ-B,false,,50,52.77777777777778,52.77777777777778,58.333333333333336,47.22222222222222,0.5,0.528,0.528,0.583,0.472
114,noiseClusterLow,1337,full180,ISTJ,ISTJ-B,true,,48.611111111111114,51.388888888888886,49.30555555555556,47.22222222222222,49.30555555555556,0.486,0.514,0.493,0.472,0.493
115,uniformLow,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
116,alternatingClusters,1337,full180,ISTP,ISTP-S,true,,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.333,0.333,0.333,0.333,0.333
117,alternatingClusters,1337,full180,ISTP,ISTP-S,true,,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.333,0.333,0.333,0.333,0.333
118,noiseClusterHigh,1337,full180,ISTJ,ISTJ-B,true,,48.611111111111114,54.861111111111114,47.916666666666664,48.611111111111114,52.083333333333336,0.486,0.549,0.479,0.486,0.521
119,gaussianHigh,1337,full180,ISTP,ISTP-B,true,,49.30555555555556,49.30555555555556,45.833333333333336,47.916666666666664,45.138888888888886,0.493,0.493,0.458,0.479,0.451
120,alternatingClusters,1337,full180,ISTP,ISTP-S,true,,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.333,0.333,0.333,0.333,0.333
121,staircasePartial,1337,full180,ENFP,ENFP-B,true,,50.69444444444444,47.916666666666664,50.69444444444444,51.388888888888886,50.69444444444444,0.507,0.479,0.507,0.514,0.507
122,staircasePartial,1337,full180,ENFP,ENFP-B,true,,50.69444444444444,47.916666666666664,50.69444444444444,51.388888888888886,50.69444444444444,0.507,0.479,0.507,0.514,0.507
123,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
124,uniformMid,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
125,skewedHighOpenness,1337,full180,ISTJ,INTJ-B,false,,50,56.94444444444444,45.138888888888886,46.52777777777778,52.77777777777778,0.5,0.569,0.451,0.465,0.528
126,alternating,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
127,randomClusters,1337,full180,INFP,INFP-B,true,,50.69444444444444,47.22222222222222,47.916666666666664,52.083333333333336,55.55555555555556,0.507,0.472,0.479,0.521,0.556
128,gaussianLow,1337,full180,ISFJ,ISFJ-B,true,,48.611111111111114,51.388888888888886,47.916666666666664,50,49.30555555555556,0.486,0.514,0.479,0.5,0.493
129,gaussianMid,1337,full180,ISFP,ISFP-B,true,,49.30555555555556,47.916666666666664,46.52777777777778,53.47222222222222,46.52777777777778,0.493,0.479,0.465,0.535,0.465
130,noiseClusterHigh,1337,full180,INFP,INFP-B,true,,51.388888888888886,48.611111111111114,45.138888888888886,52.083333333333336,50,0.514,0.486,0.451,0.521,0.5
131,blockExtremes,1337,full180,INFJ,INFJ-B,true,,55.55555555555556,58.333333333333336,33.333333333333336,52.77777777777778,47.22222222222222,0.556,0.583,0.333,0.528,0.472
132,gaussianLow,1337,full180,INFJ,INFJ-B,true,,52.77777777777778,51.388888888888886,48.611111111111114,50.69444444444444,49.30555555555556,0.528,0.514,0.486,0.507,0.493
133,blockExtremes,1337,full180,ISFJ,ISFJ-B,true,,36.111111111111114,52.77777777777778,47.22222222222222,52.77777777777778,47.22222222222222,0.361,0.528,0.472,0.528,0.472
134,gaussianHigh,1337,full180,ESTP,ESTP-B,true,,47.916666666666664,48.611111111111114,53.47222222222222,49.30555555555556,50,0.479,0.486,0.535,0.493,0.5
135,syntheticPersonaSeed,1337,full180,ESTJ,ESTJ-B,true,,47.22222222222222,53.47222222222222,55.55555555555556,48.611111111111114,51.388888888888886,0.472,0.535,0.556,0.486,0.514
136,gaussianLow,1337,full180,INTJ,INTJ-B,true,,51.388888888888886,50.69444444444444,49.30555555555556,48.611111111111114,51.388888888888886,0.514,0.507,0.493,0.486,0.514
137,deliberateNoise,1337,full180,ENTP,ENTP-B,true,,54.166666666666664,46.52777777777778,52.77777777777778,40.27777777777778,41.666666666666664,0.542,0.465,0.528,0.403,0.417
138,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
139,syntheticPersonaSeed,1337,full180,INTP,INTP-B,true,,52.77777777777778,48.611111111111114,49.30555555555556,45.833333333333336,53.47222222222222,0.528,0.486,0.493,0.458,0.535
140,entropyChaos,1337,full180,ESFJ,ESFJ-B,true,,47.916666666666664,50,52.083333333333336,50,50,0.479,0.5,0.521,0.5,0.5
141,uniformMid,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
142,gaussianLow,1337,full180,ENTJ,ENTJ-B,true,,50.69444444444444,52.083333333333336,50.69444444444444,48.611111111111114,48.611111111111114,0.507,0.521,0.507,0.486,0.486
143,degenerateSetFewItems,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
144,staircasePartial,1337,full180,ENFP,ENFP-B,true,,50.69444444444444,47.916666666666664,50.69444444444444,51.388888888888886,50.69444444444444,0.507,0.479,0.507,0.514,0.507
145,uniformHigh,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
146,noiseClusterLow,1337,full180,ESFJ,ENFJ-B,false,,50,50,52.77777777777778,51.388888888888886,49.30555555555556,0.5,0.5,0.528,0.514,0.493
147,noiseClusterHigh,1337,full180,ISFP,ISFP-B,true,,47.22222222222222,48.611111111111114,48.611111111111114,50.69444444444444,51.388888888888886,0.472,0.486,0.486,0.507,0.514
148,noiseClusterHigh,1337,full180,ISTJ,ISTJ-B,true,,48.611111111111114,52.77777777777778,47.916666666666664,49.30555555555556,47.916666666666664,0.486,0.528,0.479,0.493,0.479
149,entropyChaos,1337,full180,ESFJ,ESFJ-B,true,,49.30555555555556,50.69444444444444,51.388888888888886,51.388888888888886,53.47222222222222,0.493,0.507,0.514,0.514,0.535
150,gaussianLow,1337,full180,INFJ,INFJ-B,true,,51.388888888888886,52.083333333333336,46.52777777777778,50.69444444444444,49.30555555555556,0.514,0.521,0.465,0.507,0.493
151,triangularDistribution,1337,full180,INFJ,INFJ-B,true,,52.083333333333336,56.25,42.361111111111114,53.47222222222222,49.30555555555556,0.521,0.562,0.424,0.535,0.493
152,entropyChaos,1337,full180,ISFP,ISFP-B,true,,48.611111111111114,48.611111111111114,44.44444444444444,57.638888888888886,49.30555555555556,0.486,0.486,0.444,0.576,0.493
153,uniformHigh,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
154,randomClusters,1337,full180,ESFJ,ENFJ-B,false,,50,56.94444444444444,50.69444444444444,51.388888888888886,47.916666666666664,0.5,0.569,0.507,0.514,0.479
155,staircasePartial,1337,full180,ENFP,ENFP-B,true,,50.69444444444444,47.916666666666664,50.69444444444444,51.388888888888886,50.69444444444444,0.507,0.479,0.507,0.514,0.507
156,syntheticPersonaSeed,1337,full180,ESFP,ENFP-B,false,,50,48.611111111111114,52.77777777777778,50.69444444444444,53.47222222222222,0.5,0.486,0.528,0.507,0.535
157,alternating,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
158,skewedLowConscientiousness,1337,full180,ISTJ,ISTJ-B,true,,46.52777777777778,50,49.30555555555556,45.138888888888886,57.638888888888886,0.465,0.5,0.493,0.451,0.576
159,gaussianMid,1337,full180,ISFJ,ISFJ-B,true,,45.138888888888886,52.77777777777778,48.611111111111114,54.166666666666664,47.916666666666664,0.451,0.528,0.486,0.542,0.479
160,uniformHigh,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
161,gaussianMid,1337,full180,ISTP,ISTP-B,true,,48.611111111111114,47.916666666666664,49.30555555555556,47.916666666666664,50.69444444444444,0.486,0.479,0.493,0.479,0.507
162,boundaryBounce,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
163,gaussianMid,1337,full180,ENTP,ENTP-B,true,,52.083333333333336,45.833333333333336,54.861111111111114,45.833333333333336,50,0.521,0.458,0.549,0.458,0.5
164,uniformLow,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
165,alternatingClusters,1337,full180,ISTP,ISTP-S,true,,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.333,0.333,0.333,0.333,0.333
166,blockExtremes,1337,full180,ESTJ,ESTJ-B,true,,41.666666666666664,52.77777777777778,63.888888888888886,33.333333333333336,47.22222222222222,0.417,0.528,0.639,0.333,0.472
167,entropyChaos,1337,full180,ESFJ,ESFJ-B,true,,43.75,51.388888888888886,54.166666666666664,54.166666666666664,50.69444444444444,0.438,0.514,0.542,0.542,0.507
168,noiseClusterLow,1337,full180,ISFJ,ISFJ-B,true,,49.30555555555556,51.388888888888886,48.611111111111114,50,46.52777777777778,0.493,0.514,0.486,0.5,0.465
169,pathologicalBoundary,1337,full180,ESFJ,ENFJ-B,false,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
170,triangularDistribution,1337,full180,ISFP,ISFP-B,true,,49.30555555555556,47.916666666666664,43.75,50,49.30555555555556,0.493,0.479,0.438,0.5,0.493
